CALENDAR_DATE;DAY_OF_MONTH;DAY_OF_WEEK_SK;SEASON_SK;QUARTER_OF_YEAR;WEEKEND_FLAG;WEEK_OF_YEAR;RAMADAN_FLAG;RELIGIOUS_DAY_FLAG_SK;NATIONAL_DAY_FLAG_SK;PUBLIC_HOLIDAY_FLAG;SPECIAL_DAY_SK;SPECIAL_DAY_SK2
4.07.2001;4;3;2;3;N;27;N;100;200;N;;
3.07.2001;3;2;2;3;N;27;N;100;200;N;;
2.07.2001;2;1;2;3;N;27;N;100;200;N;;
1.07.2001;1;7;2;3;Y;26;N;100;200;Y;;
30.06.2001;30;6;2;2;Y;26;N;100;200;Y;;
29.06.2001;29;5;2;2;N;26;N;100;200;N;;
28.06.2001;28;4;2;2;N;26;N;100;200;N;;
27.06.2001;27;3;2;2;N;26;N;100;200;N;;
26.06.2001;26;2;2;2;N;26;N;100;200;N;;
25.06.2001;25;1;2;2;N;26;N;100;200;N;;
24.06.2001;24;7;2;2;Y;25;N;100;200;Y;;
23.06.2001;23;6;2;2;Y;25;N;100;200;Y;;
22.06.2001;22;5;2;2;N;25;N;100;200;N;;
21.06.2001;21;4;2;2;N;25;N;100;200;N;;
20.06.2001;20;3;2;2;N;25;N;100;200;N;;
19.06.2001;19;2;2;2;N;25;N;100;200;N;;
18.06.2001;18;1;2;2;N;25;N;100;200;N;;
17.06.2001;17;7;2;2;Y;24;N;100;200;Y;;
16.06.2001;16;6;2;2;Y;24;N;100;200;Y;;
15.06.2001;15;5;2;2;N;24;N;100;200;N;;
14.06.2001;14;4;2;2;N;24;N;100;200;N;;
13.06.2001;13;3;2;2;N;24;N;100;200;N;;
12.06.2001;12;2;2;2;N;24;N;100;200;N;;
11.06.2001;11;1;2;2;N;24;N;100;200;N;;
10.06.2001;10;7;2;2;Y;23;N;100;200;Y;;
9.06.2001;9;6;2;2;Y;23;N;100;200;Y;;
8.06.2001;8;5;2;2;N;23;N;100;200;N;;
7.06.2001;7;4;2;2;N;23;N;100;200;N;;
6.06.2001;6;3;2;2;N;23;N;100;200;N;;
5.06.2001;5;2;2;2;N;23;N;100;200;N;;
4.06.2001;4;1;2;2;N;23;N;117;200;N;;
3.06.2001;3;7;2;2;Y;22;N;116;200;Y;;
2.06.2001;2;6;2;2;Y;22;N;115;200;Y;;
1.06.2001;1;5;2;2;N;22;N;100;200;N;;
31.05.2001;31;4;1;2;N;22;N;100;200;N;;
30.05.2001;30;3;1;2;N;22;N;100;200;N;;
29.05.2001;29;2;1;2;N;22;N;100;200;N;;
28.05.2001;28;1;1;2;N;22;N;100;200;N;;
27.05.2001;27;7;1;2;Y;21;N;100;200;Y;;
26.05.2001;26;6;1;2;Y;21;N;100;200;Y;;
25.05.2001;25;5;1;2;N;21;N;100;200;N;;
24.05.2001;24;4;1;2;N;21;N;100;200;N;;
23.05.2001;23;3;1;2;N;21;N;100;200;N;;
22.05.2001;22;2;1;2;N;21;N;100;200;N;;
21.05.2001;21;1;1;2;N;21;N;100;200;N;;
20.05.2001;20;7;1;2;Y;20;N;100;200;Y;;
19.05.2001;19;6;1;2;Y;20;N;100;202;Y;;
18.05.2001;18;5;1;2;N;20;N;100;200;N;;
17.05.2001;17;4;1;2;N;20;N;100;200;N;;
16.05.2001;16;3;1;2;N;20;N;100;200;N;;
15.05.2001;15;2;1;2;N;20;N;100;200;N;;
14.05.2001;14;1;1;2;N;20;N;100;200;N;;
13.05.2001;13;7;1;2;Y;19;N;100;200;Y;;
12.05.2001;12;6;1;2;Y;19;N;100;200;Y;;
11.05.2001;11;5;1;2;N;19;N;100;200;N;;
10.05.2001;10;4;1;2;N;19;N;100;200;N;;
9.05.2001;9;3;1;2;N;19;N;100;200;N;;
8.05.2001;8;2;1;2;N;19;N;100;200;N;;
7.05.2001;7;1;1;2;N;19;N;100;200;N;;
6.05.2001;6;7;1;2;Y;18;N;100;200;Y;;
5.05.2001;5;6;1;2;Y;18;N;100;200;Y;;
4.05.2001;4;5;1;2;N;18;N;100;200;N;;
3.05.2001;3;4;1;2;N;18;N;100;200;N;;
2.05.2001;2;3;1;2;N;18;N;100;200;N;;
1.05.2001;1;2;1;2;N;18;N;100;200;N;;
30.04.2001;30;1;1;2;N;18;N;100;200;N;;
29.04.2001;29;7;1;2;Y;17;N;100;200;Y;;
28.04.2001;28;6;1;2;Y;17;N;100;200;Y;;
27.04.2001;27;5;1;2;N;17;N;100;200;N;;
26.04.2001;26;4;1;2;N;17;N;100;200;N;;
25.04.2001;25;3;1;2;N;17;N;100;200;N;;
24.04.2001;24;2;1;2;N;17;N;100;200;N;;
23.04.2001;23;1;1;2;N;17;N;100;201;Y;;
22.04.2001;22;7;1;2;Y;16;N;100;200;Y;;
21.04.2001;21;6;1;2;Y;16;N;100;200;Y;;
20.04.2001;20;5;1;2;N;16;N;100;200;N;;
19.04.2001;19;4;1;2;N;16;N;100;200;N;;
18.04.2001;18;3;1;2;N;16;N;100;200;N;;
17.04.2001;17;2;1;2;N;16;N;100;200;N;;
16.04.2001;16;1;1;2;N;16;N;100;200;N;;
15.04.2001;15;7;1;2;Y;15;N;100;200;Y;;
14.04.2001;14;6;1;2;Y;15;N;100;200;Y;;
13.04.2001;13;5;1;2;N;15;N;100;200;N;;
12.04.2001;12;4;1;2;N;15;N;100;200;N;;
11.04.2001;11;3;1;2;N;15;N;100;200;N;;
10.04.2001;10;2;1;2;N;15;N;100;200;N;;
9.04.2001;9;1;1;2;N;15;N;100;200;N;;
8.04.2001;8;7;1;2;Y;14;N;100;200;Y;;
7.04.2001;7;6;1;2;Y;14;N;100;200;Y;;
6.04.2001;6;5;1;2;N;14;N;100;200;N;;
5.04.2001;5;4;1;2;N;14;N;100;200;N;;
4.04.2001;4;3;1;2;N;14;N;100;200;N;;
3.04.2001;3;2;1;2;N;14;N;100;200;N;;
2.04.2001;2;1;1;2;N;14;N;100;200;N;;
1.04.2001;1;7;1;2;Y;13;N;100;200;Y;;
31.03.2001;31;6;1;1;Y;13;N;100;200;Y;;
30.03.2001;30;5;1;1;N;13;N;100;200;N;;
29.03.2001;29;4;1;1;N;13;N;100;200;N;;
28.03.2001;28;3;1;1;N;13;N;100;200;N;;
27.03.2001;27;2;1;1;N;13;N;100;200;N;;
26.03.2001;26;1;1;1;N;13;N;100;200;N;;
25.03.2001;25;7;1;1;Y;12;N;100;200;Y;;
24.03.2001;24;6;1;1;Y;12;N;100;200;Y;;
23.03.2001;23;5;1;1;N;12;N;100;200;N;;
22.03.2001;22;4;1;1;N;12;N;100;200;N;;
21.03.2001;21;3;1;1;N;12;N;100;200;N;;
20.03.2001;20;2;1;1;N;12;N;100;200;N;;
19.03.2001;19;1;1;1;N;12;N;100;200;N;;
18.03.2001;18;7;1;1;Y;11;N;100;200;Y;;
17.03.2001;17;6;1;1;Y;11;N;100;200;Y;;
16.03.2001;16;5;1;1;N;11;N;100;200;N;;
15.03.2001;15;4;1;1;N;11;N;100;200;N;;
14.03.2001;14;3;1;1;N;11;N;100;200;N;;
13.03.2001;13;2;1;1;N;11;N;100;200;N;;
12.03.2001;12;1;1;1;N;11;N;100;200;N;;
11.03.2001;11;7;1;1;Y;10;N;100;200;Y;;
10.03.2001;10;6;1;1;Y;10;N;100;200;Y;;
9.03.2001;9;5;1;1;N;10;N;100;200;N;;
8.03.2001;8;4;1;1;N;10;N;108;200;Y;;
7.03.2001;7;3;1;1;N;10;N;107;200;Y;;
6.03.2001;6;2;1;1;N;10;N;106;200;Y;;
5.03.2001;5;1;1;1;N;10;N;105;200;Y;;
4.03.2001;4;7;1;1;Y;9;N;124;200;Y;;
3.03.2001;3;6;1;1;Y;9;N;100;200;Y;;
2.03.2001;2;5;1;1;N;9;N;100;200;N;;
1.03.2001;1;4;1;1;N;9;N;100;200;N;;
28.02.2001;28;3;4;1;N;9;N;100;200;N;;
27.02.2001;27;2;4;1;N;9;N;100;200;N;;
26.02.2001;26;1;4;1;N;9;N;100;200;N;;
25.02.2001;25;7;4;1;Y;8;N;100;200;Y;;
24.02.2001;24;6;4;1;Y;8;N;100;200;Y;;
23.02.2001;23;5;4;1;N;8;N;100;200;N;;
22.02.2001;22;4;4;1;N;8;N;100;200;N;;
21.02.2001;21;3;4;1;N;8;N;100;200;N;;
20.02.2001;20;2;4;1;N;8;N;100;200;N;;
19.02.2001;19;1;4;1;N;8;N;100;200;N;;
18.02.2001;18;7;4;1;Y;7;N;100;200;Y;;
17.02.2001;17;6;4;1;Y;7;N;100;200;Y;;
16.02.2001;16;5;4;1;N;7;N;100;200;N;;
15.02.2001;15;4;4;1;N;7;N;100;200;N;;
14.02.2001;14;3;4;1;N;7;N;100;200;N;;
13.02.2001;13;2;4;1;N;7;N;100;200;N;;
12.02.2001;12;1;4;1;N;7;N;100;200;N;;
11.02.2001;11;7;4;1;Y;6;N;100;200;Y;;
10.02.2001;10;6;4;1;Y;6;N;100;200;Y;;
9.02.2001;9;5;4;1;N;6;N;100;200;N;;
8.02.2001;8;4;4;1;N;6;N;100;200;N;;
7.02.2001;7;3;4;1;N;6;N;100;200;N;;
6.02.2001;6;2;4;1;N;6;N;100;200;N;;
5.02.2001;5;1;4;1;N;6;N;100;200;N;;
4.02.2001;4;7;4;1;Y;5;N;100;200;Y;;
3.02.2001;3;6;4;1;Y;5;N;100;200;Y;;
2.02.2001;2;5;4;1;N;5;N;100;200;N;;
1.02.2001;1;4;4;1;N;5;N;100;200;N;;
31.01.2001;31;3;4;1;N;5;N;100;200;N;;
30.01.2001;30;2;4;1;N;5;N;100;200;N;;
29.01.2001;29;1;4;1;N;5;N;100;200;N;;
28.01.2001;28;7;4;1;Y;4;N;100;200;Y;;
27.01.2001;27;6;4;1;Y;4;N;100;200;Y;;
26.01.2001;26;5;4;1;N;4;N;100;200;N;;
25.01.2001;25;4;4;1;N;4;N;100;200;N;;
24.01.2001;24;3;4;1;N;4;N;100;200;N;;
23.01.2001;23;2;4;1;N;4;N;100;200;N;;
22.01.2001;22;1;4;1;N;4;N;100;200;N;;
21.01.2001;21;7;4;1;Y;3;N;100;200;Y;;
20.01.2001;20;6;4;1;Y;3;N;100;200;Y;;
19.01.2001;19;5;4;1;N;3;N;100;200;N;;
18.01.2001;18;4;4;1;N;3;N;100;200;N;;
17.01.2001;17;3;4;1;N;3;N;100;200;N;;
16.01.2001;16;2;4;1;N;3;N;100;200;N;;
15.01.2001;15;1;4;1;N;3;N;100;200;N;;
14.01.2001;14;7;4;1;Y;2;N;100;200;Y;;
13.01.2001;13;6;4;1;Y;2;N;100;200;Y;;
12.01.2001;12;5;4;1;N;2;N;100;200;N;;
11.01.2001;11;4;4;1;N;2;N;100;200;N;;
10.01.2001;10;3;4;1;N;2;N;100;200;N;;
9.01.2001;9;2;4;1;N;2;N;100;200;N;;
8.01.2001;8;1;4;1;N;2;N;100;200;N;;
7.01.2001;7;7;4;1;Y;1;N;100;200;Y;;
6.01.2001;6;6;4;1;Y;1;N;100;200;Y;;
5.01.2001;5;5;4;1;N;1;N;100;200;N;;
4.01.2001;4;4;4;1;N;1;N;100;200;N;;
3.01.2001;3;3;4;1;N;1;N;100;200;N;;
2.01.2001;2;2;4;1;N;1;N;100;200;N;;
1.01.2001;1;1;4;1;N;1;N;100;206;Y;;
31.12.2000;31;7;4;4;Y;53;N;100;205;Y;;
30.12.2000;30;6;4;4;Y;53;N;100;200;Y;;
29.12.2000;29;5;4;4;N;53;N;104;200;Y;;
28.12.2000;28;4;4;4;N;53;N;103;200;Y;;
27.12.2000;27;3;4;4;N;53;N;102;200;Y;;
26.12.2000;26;2;4;4;N;53;N;101;200;Y;;
25.12.2000;25;1;4;4;N;53;N;100;200;N;;
24.12.2000;24;7;4;4;Y;52;N;100;200;Y;;
23.12.2000;23;6;4;4;Y;52;Y;114;200;Y;;
22.12.2000;22;5;4;4;N;52;Y;113;200;N;;
21.12.2000;21;4;4;4;N;52;Y;112;200;N;;
20.12.2000;20;3;4;4;N;52;Y;100;200;N;;
19.12.2000;19;2;4;4;N;52;Y;100;200;N;;
18.12.2000;18;1;4;4;N;52;Y;100;200;N;;
17.12.2000;17;7;4;4;Y;51;Y;100;200;Y;;
16.12.2000;16;6;4;4;Y;51;Y;100;200;Y;;
15.12.2000;15;5;4;4;N;51;Y;100;200;N;;
14.12.2000;14;4;4;4;N;51;Y;100;200;N;;
13.12.2000;13;3;4;4;N;51;Y;100;200;N;;
12.12.2000;12;2;4;4;N;51;Y;100;200;N;;
11.12.2000;11;1;4;4;N;51;Y;100;200;N;;
10.12.2000;10;7;4;4;Y;50;Y;100;200;Y;;
9.12.2000;9;6;4;4;Y;50;Y;100;200;Y;;
8.12.2000;8;5;4;4;N;50;Y;100;200;N;;
7.12.2000;7;4;4;4;N;50;Y;100;200;N;;
6.12.2000;6;3;4;4;N;50;Y;100;200;N;;
5.12.2000;5;2;4;4;N;50;Y;100;200;N;;
4.12.2000;4;1;4;4;N;50;Y;100;200;N;;
3.12.2000;3;7;4;4;Y;49;Y;100;200;Y;;
2.12.2000;2;6;4;4;Y;49;Y;100;200;Y;;
1.12.2000;1;5;4;4;N;49;Y;100;200;N;;
30.11.2000;30;4;3;4;N;49;Y;100;200;N;;
29.11.2000;29;3;3;4;N;49;Y;100;200;N;;
28.11.2000;28;2;3;4;N;49;Y;100;200;N;;
27.11.2000;27;1;3;4;N;49;Y;100;200;N;;
26.11.2000;26;7;3;4;Y;48;N;100;200;Y;;
25.11.2000;25;6;3;4;Y;48;N;100;200;Y;;
24.11.2000;24;5;3;4;N;48;N;100;200;N;;
23.11.2000;23;4;3;4;N;48;N;100;200;N;;
22.11.2000;22;3;3;4;N;48;N;100;200;N;;
21.11.2000;21;2;3;4;N;48;N;100;200;N;;
20.11.2000;20;1;3;4;N;48;N;100;200;N;;
19.11.2000;19;7;3;4;Y;47;N;100;200;Y;;
18.11.2000;18;6;3;4;Y;47;N;100;200;Y;;
17.11.2000;17;5;3;4;N;47;N;100;200;N;;
16.11.2000;16;4;3;4;N;47;N;100;200;N;;
15.11.2000;15;3;3;4;N;47;N;100;200;N;;
14.11.2000;14;2;3;4;N;47;N;100;200;N;;
13.11.2000;13;1;3;4;N;47;N;100;200;N;;
12.11.2000;12;7;3;4;Y;46;N;100;200;Y;;
11.11.2000;11;6;3;4;Y;46;N;111;200;Y;;
10.11.2000;10;5;3;4;N;46;N;110;200;N;;
9.11.2000;9;4;3;4;N;46;N;109;200;N;;
8.11.2000;8;3;3;4;N;46;N;100;200;N;;
7.11.2000;7;2;3;4;N;46;N;100;200;N;;
6.11.2000;6;1;3;4;N;46;N;100;200;N;;
5.11.2000;5;7;3;4;Y;45;N;100;200;Y;;
4.11.2000;4;6;3;4;Y;45;N;100;200;Y;;
3.11.2000;3;5;3;4;N;45;N;100;200;N;;
2.11.2000;2;4;3;4;N;45;N;100;200;N;;
1.11.2000;1;3;3;4;N;45;N;100;200;N;;
31.10.2000;31;2;3;4;N;45;N;100;200;N;;
30.10.2000;30;1;3;4;N;45;N;100;200;N;;
29.10.2000;29;7;3;4;Y;44;N;100;204;Y;;
28.10.2000;28;6;3;4;Y;44;N;100;200;Y;;
27.10.2000;27;5;3;4;N;44;N;100;200;N;;
26.10.2000;26;4;3;4;N;44;N;100;200;N;;
25.10.2000;25;3;3;4;N;44;N;120;200;N;;
24.10.2000;24;2;3;4;N;44;N;119;200;N;;
23.10.2000;23;1;3;4;N;44;N;118;200;N;;
22.10.2000;22;7;3;4;Y;43;N;100;200;Y;;
21.10.2000;21;6;3;4;Y;43;N;100;200;Y;;
20.10.2000;20;5;3;4;N;43;N;100;200;N;;
19.10.2000;19;4;3;4;N;43;N;100;200;N;;
18.10.2000;18;3;3;4;N;43;N;100;200;N;;
17.10.2000;17;2;3;4;N;43;N;100;200;N;;
16.10.2000;16;1;3;4;N;43;N;100;200;N;;
15.10.2000;15;7;3;4;Y;42;N;100;200;Y;;
14.10.2000;14;6;3;4;Y;42;N;100;200;Y;;
13.10.2000;13;5;3;4;N;42;N;100;200;N;;
12.10.2000;12;4;3;4;N;42;N;100;200;N;;
11.10.2000;11;3;3;4;N;42;N;100;200;N;;
10.10.2000;10;2;3;4;N;42;N;100;200;N;;
9.10.2000;9;1;3;4;N;42;N;100;200;N;;
8.10.2000;8;7;3;4;Y;41;N;100;200;Y;;
7.10.2000;7;6;3;4;Y;41;N;100;200;Y;;
6.10.2000;6;5;3;4;N;41;N;100;200;N;;
5.10.2000;5;4;3;4;N;41;N;100;200;N;;
4.10.2000;4;3;3;4;N;41;N;100;200;N;;
3.10.2000;3;2;3;4;N;41;N;100;200;N;;
2.10.2000;2;1;3;4;N;41;N;100;200;N;;
1.10.2000;1;7;3;4;Y;40;N;100;200;Y;;
30.09.2000;30;6;3;3;Y;40;N;100;200;Y;;
29.09.2000;29;5;3;3;N;40;N;123;200;N;;
28.09.2000;28;4;3;3;N;40;N;122;200;N;;
27.09.2000;27;3;3;3;N;40;N;121;200;N;;
26.09.2000;26;2;3;3;N;40;N;100;200;N;;
25.09.2000;25;1;3;3;N;40;N;100;200;N;;
24.09.2000;24;7;3;3;Y;39;N;100;200;Y;;
23.09.2000;23;6;3;3;Y;39;N;100;200;Y;;
22.09.2000;22;5;3;3;N;39;N;100;200;N;;
21.09.2000;21;4;3;3;N;39;N;100;200;N;;
20.09.2000;20;3;3;3;N;39;N;100;200;N;;
19.09.2000;19;2;3;3;N;39;N;100;200;N;;
18.09.2000;18;1;3;3;N;39;N;100;200;N;;
17.09.2000;17;7;3;3;Y;38;N;100;200;Y;;
16.09.2000;16;6;3;3;Y;38;N;100;200;Y;;
15.09.2000;15;5;3;3;N;38;N;100;200;N;;
14.09.2000;14;4;3;3;N;38;N;100;200;N;;
13.09.2000;13;3;3;3;N;38;N;100;200;N;;
12.09.2000;12;2;3;3;N;38;N;100;200;N;;
11.09.2000;11;1;3;3;N;38;N;100;200;N;;
10.09.2000;10;7;3;3;Y;37;N;100;200;Y;;
9.09.2000;9;6;3;3;Y;37;N;100;200;Y;;
8.09.2000;8;5;3;3;N;37;N;100;200;N;;
7.09.2000;7;4;3;3;N;37;N;100;200;N;;
6.09.2000;6;3;3;3;N;37;N;100;200;N;;
5.09.2000;5;2;3;3;N;37;N;100;200;N;;
4.09.2000;4;1;3;3;N;37;N;100;200;N;;
3.09.2000;3;7;3;3;Y;36;N;100;200;Y;;
2.09.2000;2;6;3;3;Y;36;N;100;200;Y;;
1.09.2000;1;5;3;3;N;36;N;100;200;N;;
31.08.2000;31;4;2;3;N;36;N;100;200;N;;
30.08.2000;30;3;2;3;N;36;N;100;203;Y;;
29.08.2000;29;2;2;3;N;36;N;100;200;N;;
28.08.2000;28;1;2;3;N;36;N;100;200;N;;
27.08.2000;27;7;2;3;Y;35;N;100;200;Y;;
26.08.2000;26;6;2;3;Y;35;N;100;200;Y;;
25.08.2000;25;5;2;3;N;35;N;100;200;N;;
24.08.2000;24;4;2;3;N;35;N;100;200;N;;
23.08.2000;23;3;2;3;N;35;N;100;200;N;;
22.08.2000;22;2;2;3;N;35;N;100;200;N;;
21.08.2000;21;1;2;3;N;35;N;100;200;N;;
20.08.2000;20;7;2;3;Y;34;N;100;200;Y;;
19.08.2000;19;6;2;3;Y;34;N;100;200;Y;;
18.08.2000;18;5;2;3;N;34;N;100;200;N;;
17.08.2000;17;4;2;3;N;34;N;100;200;N;;
16.08.2000;16;3;2;3;N;34;N;100;200;N;;
15.08.2000;15;2;2;3;N;34;N;100;200;N;;
14.08.2000;14;1;2;3;N;34;N;100;200;N;;
13.08.2000;13;7;2;3;Y;33;N;100;200;Y;;
12.08.2000;12;6;2;3;Y;33;N;100;200;Y;;
11.08.2000;11;5;2;3;N;33;N;100;200;N;;
10.08.2000;10;4;2;3;N;33;N;100;200;N;;
9.08.2000;9;3;2;3;N;33;N;100;200;N;;
8.08.2000;8;2;2;3;N;33;N;100;200;N;;
7.08.2000;7;1;2;3;N;33;N;100;200;N;;
6.08.2000;6;7;2;3;Y;32;N;100;200;Y;;
5.08.2000;5;6;2;3;Y;32;N;100;200;Y;;
4.08.2000;4;5;2;3;N;32;N;100;200;N;;
3.08.2000;3;4;2;3;N;32;N;100;200;N;;
2.08.2000;2;3;2;3;N;32;N;100;200;N;;
1.08.2000;1;2;2;3;N;32;N;100;200;N;;
31.07.2000;31;1;2;3;N;32;N;100;200;N;;
30.07.2000;30;7;2;3;Y;31;N;100;200;Y;;
29.07.2000;29;6;2;3;Y;31;N;100;200;Y;;
28.07.2000;28;5;2;3;N;31;N;100;200;N;;
27.07.2000;27;4;2;3;N;31;N;100;200;N;;
26.07.2000;26;3;2;3;N;31;N;100;200;N;;
25.07.2000;25;2;2;3;N;31;N;100;200;N;;
24.07.2000;24;1;2;3;N;31;N;100;200;N;;
23.07.2000;23;7;2;3;Y;30;N;100;200;Y;;
22.07.2000;22;6;2;3;Y;30;N;100;200;Y;;
21.07.2000;21;5;2;3;N;30;N;100;200;N;;
20.07.2000;20;4;2;3;N;30;N;100;200;N;;
19.07.2000;19;3;2;3;N;30;N;100;200;N;;
18.07.2000;18;2;2;3;N;30;N;100;200;N;;
17.07.2000;17;1;2;3;N;30;N;100;200;N;;
16.07.2000;16;7;2;3;Y;29;N;100;200;Y;;
15.07.2000;15;6;2;3;Y;29;N;100;200;Y;;
14.07.2000;14;5;2;3;N;29;N;100;200;N;;
13.07.2000;13;4;2;3;N;29;N;100;200;N;;
12.07.2000;12;3;2;3;N;29;N;100;200;N;;
11.07.2000;11;2;2;3;N;29;N;100;200;N;;
10.07.2000;10;1;2;3;N;29;N;100;200;N;;
9.07.2000;9;7;2;3;Y;28;N;100;200;Y;;
8.07.2000;8;6;2;3;Y;28;N;100;200;Y;;
7.07.2000;7;5;2;3;N;28;N;100;200;N;;
6.07.2000;6;4;2;3;N;28;N;100;200;N;;
5.07.2000;5;3;2;3;N;28;N;100;200;N;;
4.07.2000;4;2;2;3;N;28;N;100;200;N;;
3.07.2000;3;1;2;3;N;28;N;100;200;N;;
2.07.2000;2;7;2;3;Y;27;N;100;200;Y;;
1.07.2000;1;6;2;3;Y;27;N;100;200;Y;;
30.06.2000;30;5;2;2;N;27;N;100;200;N;;
29.06.2000;29;4;2;2;N;27;N;100;200;N;;
28.06.2000;28;3;2;2;N;27;N;100;200;N;;
27.06.2000;27;2;2;2;N;27;N;100;200;N;;
26.06.2000;26;1;2;2;N;27;N;100;200;N;;
25.06.2000;25;7;2;2;Y;26;N;100;200;Y;;
24.06.2000;24;6;2;2;Y;26;N;100;200;Y;;
23.06.2000;23;5;2;2;N;26;N;100;200;N;;
22.06.2000;22;4;2;2;N;26;N;100;200;N;;
21.06.2000;21;3;2;2;N;26;N;100;200;N;;
20.06.2000;20;2;2;2;N;26;N;100;200;N;;
19.06.2000;19;1;2;2;N;26;N;100;200;N;;
18.06.2000;18;7;2;2;Y;25;N;100;200;Y;;
17.06.2000;17;6;2;2;Y;25;N;100;200;Y;;
16.06.2000;16;5;2;2;N;25;N;100;200;N;;
15.06.2000;15;4;2;2;N;25;N;117;200;N;;
14.06.2000;14;3;2;2;N;25;N;116;200;N;;
13.06.2000;13;2;2;2;N;25;N;115;200;N;;
12.06.2000;12;1;2;2;N;25;N;100;200;N;;
11.06.2000;11;7;2;2;Y;24;N;100;200;Y;;
10.06.2000;10;6;2;2;Y;24;N;100;200;Y;;
9.06.2000;9;5;2;2;N;24;N;100;200;N;;
8.06.2000;8;4;2;2;N;24;N;100;200;N;;
7.06.2000;7;3;2;2;N;24;N;100;200;N;;
6.06.2000;6;2;2;2;N;24;N;100;200;N;;
5.06.2000;5;1;2;2;N;24;N;100;200;N;;
4.06.2000;4;7;2;2;Y;23;N;100;200;Y;;
3.06.2000;3;6;2;2;Y;23;N;100;200;Y;;
2.06.2000;2;5;2;2;N;23;N;100;200;N;;
1.06.2000;1;4;2;2;N;23;N;100;200;N;;
31.05.2000;31;3;1;2;N;23;N;100;200;N;;
30.05.2000;30;2;1;2;N;23;N;100;200;N;;
29.05.2000;29;1;1;2;N;23;N;100;200;N;;
28.05.2000;28;7;1;2;Y;22;N;100;200;Y;;
27.05.2000;27;6;1;2;Y;22;N;100;200;Y;;
26.05.2000;26;5;1;2;N;22;N;100;200;N;;
25.05.2000;25;4;1;2;N;22;N;100;200;N;;
24.05.2000;24;3;1;2;N;22;N;100;200;N;;
23.05.2000;23;2;1;2;N;22;N;100;200;N;;
22.05.2000;22;1;1;2;N;22;N;100;200;N;;
21.05.2000;21;7;1;2;Y;21;N;100;200;Y;;
20.05.2000;20;6;1;2;Y;21;N;100;200;Y;;
19.05.2000;19;5;1;2;N;21;N;100;202;Y;;
18.05.2000;18;4;1;2;N;21;N;100;200;N;;
17.05.2000;17;3;1;2;N;21;N;100;200;N;;
16.05.2000;16;2;1;2;N;21;N;100;200;N;;
15.05.2000;15;1;1;2;N;21;N;100;200;N;;
14.05.2000;14;7;1;2;Y;20;N;100;200;Y;;
13.05.2000;13;6;1;2;Y;20;N;100;200;Y;;
12.05.2000;12;5;1;2;N;20;N;100;200;N;;
11.05.2000;11;4;1;2;N;20;N;100;200;N;;
10.05.2000;10;3;1;2;N;20;N;100;200;N;;
9.05.2000;9;2;1;2;N;20;N;100;200;N;;
8.05.2000;8;1;1;2;N;20;N;100;200;N;;
7.05.2000;7;7;1;2;Y;19;N;100;200;Y;;
6.05.2000;6;6;1;2;Y;19;N;100;200;Y;;
5.05.2000;5;5;1;2;N;19;N;100;200;N;;
4.05.2000;4;4;1;2;N;19;N;100;200;N;;
3.05.2000;3;3;1;2;N;19;N;100;200;N;;
2.05.2000;2;2;1;2;N;19;N;100;200;N;;
1.05.2000;1;1;1;2;N;19;N;100;200;N;;
30.04.2000;30;7;1;2;Y;18;N;100;200;Y;;
29.04.2000;29;6;1;2;Y;18;N;100;200;Y;;
28.04.2000;28;5;1;2;N;18;N;100;200;N;;
27.04.2000;27;4;1;2;N;18;N;100;200;N;;
26.04.2000;26;3;1;2;N;18;N;100;200;N;;
25.04.2000;25;2;1;2;N;18;N;100;200;N;;
24.04.2000;24;1;1;2;N;18;N;100;200;N;;
23.04.2000;23;7;1;2;Y;17;N;100;201;Y;;
22.04.2000;22;6;1;2;Y;17;N;100;200;Y;;
21.04.2000;21;5;1;2;N;17;N;100;200;N;;
20.04.2000;20;4;1;2;N;17;N;100;200;N;;
19.04.2000;19;3;1;2;N;17;N;108;200;Y;;
18.04.2000;18;2;1;2;N;17;N;107;200;Y;;
17.04.2000;17;1;1;2;N;17;N;106;200;Y;;
16.04.2000;16;7;1;2;Y;16;N;105;200;Y;;
15.04.2000;15;6;1;2;Y;16;N;124;200;Y;;
14.04.2000;14;5;1;2;N;16;N;100;200;N;;
13.04.2000;13;4;1;2;N;16;N;100;200;N;;
12.04.2000;12;3;1;2;N;16;N;100;200;N;;
11.04.2000;11;2;1;2;N;16;N;100;200;N;;
10.04.2000;10;1;1;2;N;16;N;100;200;N;;
9.04.2000;9;7;1;2;Y;15;N;100;200;Y;;
8.04.2000;8;6;1;2;Y;15;N;100;200;Y;;
7.04.2000;7;5;1;2;N;15;N;100;200;N;;
6.04.2000;6;4;1;2;N;15;N;100;200;N;;
5.04.2000;5;3;1;2;N;15;N;100;200;N;;
4.04.2000;4;2;1;2;N;15;N;100;200;N;;
3.04.2000;3;1;1;2;N;15;N;100;200;N;;
2.04.2000;2;7;1;2;Y;14;N;100;200;Y;;
1.04.2000;1;6;1;2;Y;14;N;100;200;Y;;
31.03.2000;31;5;1;1;N;14;N;100;200;N;;
30.03.2000;30;4;1;1;N;14;N;100;200;N;;
29.03.2000;29;3;1;1;N;14;N;100;200;N;;
28.03.2000;28;2;1;1;N;14;N;100;200;N;;
27.03.2000;27;1;1;1;N;14;N;100;200;N;;
