YEAR,MO,DY,HR,PS,WS10M,WD10M,WS50M
2018,11,22,12,99.84,3.13,280.5,3.46
2018,11,22,13,99.8,2.89,289.07,3.17
2018,11,22,14,99.79,2.53,308.36,2.78
2018,11,22,15,99.8,2.32,337.59,2.59
2018,11,22,16,99.84,2.26,1.78,3.13
2018,11,22,17,99.87,2.83,11.62,4.4
2018,11,22,18,99.92,3.81,16.09,5.97
2018,11,22,19,99.97,5.2,18.84,7.47
2018,11,22,20,100.01,6.32,19.13,8.23
2018,11,22,21,100.05,7.23,21.22,9.23
2018,11,22,22,100.08,7.41,23.24,9.46
2018,11,22,23,100.1,7.17,22.23,9.32
2018,11,23,0,100.14,7.29,21.31,9.55
2018,11,23,1,100.16,7.53,20.47,9.81
2018,11,23,2,100.2,7.48,19.02,9.79
2018,11,23,3,100.23,7.38,17.8,9.76
2018,11,23,4,100.26,7.33,17.43,9.74
2018,11,23,5,100.31,7.38,18.9,9.81
2018,11,23,6,100.37,7.34,20.83,9.75
2018,11,23,7,100.42,7.28,22.08,9.58
2018,11,23,8,100.47,8.18,24.31,9.98
2018,11,23,9,100.5,8.62,26.7,10.27
2018,11,23,10,100.51,8.77,26.91,10.37
2018,11,23,11,100.49,8.7,24.98,10.24
2018,11,23,12,100.45,8.51,22.51,9.99
2018,11,23,13,100.43,8.39,20.11,9.83
2018,11,23,14,100.44,8.27,17.53,9.73
2018,11,23,15,100.47,8.16,15.83,9.69
2018,11,23,16,100.52,7.73,14.35,9.61
2018,11,23,17,100.58,7.18,14.05,9.44
2018,11,23,18,100.61,7.32,16.87,9.52
2018,11,23,19,100.62,7.38,21.1,9.52
2018,11,23,20,100.61,7.17,25.9,9.32
2018,11,23,21,100.61,6.77,28.84,8.84
2018,11,23,22,100.62,6.32,27.45,8.32
2018,11,23,23,100.64,5.87,25.03,7.88
2018,11,24,0,100.64,5.53,23.67,7.56
2018,11,24,1,100.64,5.5,23.69,7.57
2018,11,24,2,100.64,5.5,24.85,7.57
2018,11,24,3,100.64,5.45,26.75,7.56
2018,11,24,4,100.64,5.37,26.97,7.46
2018,11,24,5,100.67,5.15,25.52,7.32
2018,11,24,6,100.7,5.04,26.53,7.24
2018,11,24,7,100.72,5.18,29.42,7.23
2018,11,24,8,100.7,5.85,34.88,6.74
2018,11,24,9,100.67,5.51,37.75,6.18
2018,11,24,10,100.65,4.9,34.73,5.46
2018,11,24,11,100.64,4.32,19.74,4.79
2018,11,24,12,100.6,4.42,5.08,4.85
2018,11,24,13,100.57,4.79,357.76,5.3
2018,11,24,14,100.53,4.96,356.12,5.55
2018,11,24,15,100.49,4.92,354.16,5.6
2018,11,24,16,100.48,4.04,351.45,5.58
2018,11,24,17,100.49,3.8,354.82,5.87
2018,11,24,18,100.55,3.88,1.04,6.11
2018,11,24,19,100.6,3.8,7.45,5.98
2018,11,24,20,100.63,3.66,12.97,5.64
2018,11,24,21,100.65,3.45,12.68,5.21
2018,11,24,22,100.65,3.2,12.1,4.8
2018,11,24,23,100.65,3.08,8.01,4.53
2018,11,25,0,100.62,2.92,8.3,4.27
2018,11,25,1,100.6,2.9,7.13,4.14
2018,11,25,2,100.6,2.83,2.21,4.03
2018,11,25,3,100.59,2.75,1.79,3.9
2018,11,25,4,100.56,2.67,11.64,3.75
2018,11,25,5,100.54,2.54,24.36,3.55
2018,11,25,6,100.54,2.36,30.48,3.24
2018,11,25,7,100.53,2.16,37.37,2.95
2018,11,25,8,100.53,1.8,45,2.27
2018,11,25,9,100.55,1.34,40.28,1.41
2018,11,25,10,100.54,0.92,16.28,0.97
2018,11,25,11,100.51,0.85,336.25,0.94
2018,11,25,12,100.45,0.99,319.79,1.07
2018,11,25,13,100.4,1.24,316.53,1.32
2018,11,25,14,100.37,1.21,305.84,1.3
2018,11,25,15,100.33,0.99,287.43,1.09
2018,11,25,16,100.32,0.71,270,0.95
2018,11,25,17,100.31,0.82,246.37,1.08
2018,11,25,18,100.3,0.98,212.68,1.27
2018,11,25,19,100.29,1.69,197.26,2.15
2018,11,25,20,100.26,2.02,187.79,2.59
2018,11,25,21,100.2,2.27,167.68,2.89
2018,11,25,22,100.2,2.86,171.98,3.77
2018,11,25,23,100.2,3.31,172,4.48
2018,11,26,0,100.14,3.46,162.67,4.87
2018,11,26,1,100.1,3.58,153.55,5.21
2018,11,26,2,100.08,3.82,153.54,5.8
2018,11,26,3,100.01,4.39,146.17,6.81
2018,11,26,4,99.95,4.86,147.54,7.33
